LON,LAT,GAP
-71.88725,3.94019,336.56
-71.88225,3.60019,319.96
-71.88225,3.60519,318.68
-71.88225,3.61019,317.37
-71.88225,3.61519,316.02
-71.88225,3.62019,314.64
-71.88225,3.62519,313.23
-71.88225,3.63019,311.80
-71.88225,3.63519,310.35
-71.88225,3.64019,308.88
-71.88225,3.64519,307.41
-71.88225,3.65019,305.94
-71.88225,3.65519,304.48
-71.88225,3.66019,303.04
-71.88225,3.66519,301.62
-71.88225,3.67019,300.25
-71.88225,3.67519,298.91
-71.88225,3.68019,297.64
-71.88225,3.68519,296.44
-71.88225,3.69019,295.32
-71.88225,3.69519,294.29
-71.88225,3.70019,293.36
-71.88225,3.70519,292.55
-71.88225,3.71019,291.86
-71.88225,3.71519,291.31
-71.88225,3.72019,290.90
-71.88225,3.72519,290.65
-71.88225,3.73019,290.56
-71.88225,3.73519,290.65
-71.88225,3.74019,290.92
-71.88225,3.74519,291.38
-71.88225,3.75019,292.04
-71.88225,3.75519,292.91
-71.88225,3.76019,293.98
-71.88225,3.76519,295.26
-71.88225,3.77019,296.74
-71.88225,3.77519,298.43
-71.88225,3.78019,300.31
-71.88225,3.78519,302.37
-71.88225,3.79019,304.59
-71.88225,3.79519,306.96
-71.88225,3.80019,309.44
-71.88225,3.80519,312.00
-71.88225,3.81019,314.57
-71.88225,3.81519,316.63
-71.88225,3.82019,318.73
-71.88225,3.82519,320.86
-71.88225,3.83019,322.97
-71.88225,3.83519,325.04
-71.88225,3.84019,327.05
-71.88225,3.84519,328.98
-71.88225,3.85019,330.80
-71.88225,3.85519,330.99
-71.88225,3.86019,331.21
-71.88225,3.86519,331.46
-71.88225,3.87019,331.72
-71.88225,3.87519,332.00
-71.88225,3.88019,332.29
-71.88225,3.88519,332.59
-71.88225,3.89019,332.90
-71.88225,3.89519,333.22
-71.88225,3.90019,333.54
-71.88225,3.90519,333.87
-71.88225,3.91019,334.20
-71.88225,3.91519,334.53
-71.88225,3.92019,334.86
-71.88225,3.92519,335.19
-71.88225,3.93019,335.51
-71.88225,3.93519,335.84
-71.88225,3.94019,336.17
-71.87725,3.60019,319.73
-71.87725,3.60519,318.39
-71.87725,3.61019,317.01
-71.87725,3.61519,315.59
-71.87725,3.62019,314.13
-71.87725,3.62519,312.64
-71.87725,3.63019,311.12
-71.87725,3.63519,309.57
-71.87725,3.64019,308.00
-71.87725,3.64519,306.42
-71.87725,3.65019,304.84
-71.87725,3.65519,303.26
-71.87725,3.66019,301.70
-71.87725,3.66519,300.16
-71.87725,3.67019,298.66
-71.87725,3.67519,297.20
-71.87725,3.68019,295.81
-71.87725,3.68519,294.48
-71.87725,3.69019,293.24
-71.87725,3.69519,292.10
-71.87725,3.70019,291.06
-71.87725,3.70519,290.14
-71.87725,3.71019,289.36
-71.87725,3.71519,288.71
-71.87725,3.72019,288.23
-71.87725,3.72519,287.91
-71.87725,3.73019,287.76
-71.87725,3.73519,287.81
-71.87725,3.74019,288.05
-71.87725,3.74519,288.50
-71.87725,3.75019,289.17
-71.87725,3.75519,290.06
-71.87725,3.76019,291.18
-71.87725,3.76519,292.53
-71.87725,3.77019,294.11
-71.87725,3.77519,295.92
-71.87725,3.78019,297.96
-71.87725,3.78519,300.19
-71.87725,3.79019,302.62
-71.87725,3.79519,305.21
-71.87725,3.80019,307.93
-71.87725,3.80519,310.62
-71.87725,3.81019,312.86
-71.87725,3.81519,315.18
-71.87725,3.82019,317.54
-71.87725,3.82519,319.91
-71.87725,3.83019,322.25
-71.87725,3.83519,324.53
-71.87725,3.84019,326.72
-71.87725,3.84519,328.82
-71.87725,3.85019,329.81
-71.87725,3.85519,330.05
-71.87725,3.86019,330.32
-71.87725,3.86519,330.61
-71.87725,3.87019,330.91
-71.87725,3.87519,331.23
-71.87725,3.88019,331.56
-71.87725,3.88519,331.90
-71.87725,3.89019,332.24
-71.87725,3.89519,332.60
-71.87725,3.90019,332.95
-71.87725,3.90519,333.31
-71.87725,3.91019,333.66
-71.87725,3.91519,334.02
-71.87725,3.92019,334.38
-71.87725,3.92519,334.73
-71.87725,3.93019,335.08
-71.87725,3.93519,335.43
-71.87725,3.94019,335.78
-71.87225,3.60019,319.55
-71.87225,3.60519,318.15
-71.87225,3.61019,316.70
-71.87225,3.61519,315.20
-71.87225,3.62019,313.66
-71.87225,3.62519,312.08
-71.87225,3.63019,310.46
-71.87225,3.63519,308.81
-71.87225,3.64019,307.13
-71.87225,3.64519,305.44
-71.87225,3.65019,303.73
-71.87225,3.65519,302.03
-71.87225,3.66019,300.33
-71.87225,3.66519,298.66
-71.87225,3.67019,297.03
-71.87225,3.67519,295.43
-71.87225,3.68019,293.90
-71.87225,3.68519,292.44
-71.87225,3.69019,291.07
-71.87225,3.69519,289.80
-71.87225,3.70019,288.64
-71.87225,3.70519,287.60
-71.87225,3.71019,286.71
-71.87225,3.71519,285.97
-71.87225,3.72019,285.39
-71.87225,3.72519,284.99
-71.87225,3.73019,284.78
-71.87225,3.73519,284.77
-71.87225,3.74019,284.97
-71.87225,3.74519,285.40
-71.87225,3.75019,286.07
-71.87225,3.75519,286.98
-71.87225,3.76019,288.14
-71.87225,3.76519,289.56
-71.87225,3.77019,291.25
-71.87225,3.77519,293.19
-71.87225,3.78019,295.39
-71.87225,3.78519,297.83
-71.87225,3.79019,300.48
-71.87225,3.79519,303.32
-71.87225,3.80019,306.12
-71.87225,3.80519,308.52
-71.87225,3.81019,311.06
-71.87225,3.81519,313.69
-71.87225,3.82019,316.35
-71.87225,3.82519,319.00
-71.87225,3.83019,321.59
-71.87225,3.83519,324.10
-71.87225,3.84019,326.50
-71.87225,3.84519,328.53
-71.87225,3.85019,328.80
-71.87225,3.85519,329.09
-71.87225,3.86019,329.41
-71.87225,3.86519,329.74
-71.87225,3.87019,330.09
-71.87225,3.87519,330.45
-71.87225,3.88019,330.82
-71.87225,3.88519,331.20
-71.87225,3.89019,331.58
-71.87225,3.89519,331.97
-71.87225,3.90019,332.36
-71.87225,3.90519,332.75
-71.87225,3.91019,333.13
-71.87225,3.91519,333.52
-71.87225,3.92019,333.90
-71.87225,3.92519,334.28
-71.87225,3.93019,334.66
-71.87225,3.93519,335.03
-71.87225,3.94019,335.39
-71.86725,3.60019,319.41
-71.86725,3.60519,317.95
-71.86725,3.61019,316.43
-71.86725,3.61519,314.85
-71.86725,3.62019,313.23
-71.86725,3.62519,311.55
-71.86725,3.63019,309.83
-71.86725,3.63519,308.07
-71.86725,3.64019,306.28
-71.86725,3.64519,304.46
-71.86725,3.65019,302.62
-71.86725,3.65519,300.78
-71.86725,3.66019,298.95
-71.86725,3.66519,297.13
-71.86725,3.67019,295.34
-71.86725,3.67519,293.60
-71.86725,3.68019,291.92
-71.86725,3.68519,290.32
-71.86725,3.69019,288.80
-71.86725,3.69519,287.38
-71.86725,3.70019,286.09
-71.86725,3.70519,284.93
-71.86725,3.71019,283.91
-71.86725,3.71519,283.05
-71.86725,3.72019,282.37
-71.86725,3.72519,281.88
-71.86725,3.73019,281.59
-71.86725,3.73519,281.51
-71.86725,3.74019,281.67
-71.86725,3.74519,282.06
-71.86725,3.75019,282.72
-71.86725,3.75519,283.64
-71.86725,3.76019,284.84
-71.86725,3.76519,286.33
-71.86725,3.77019,288.12
-71.86725,3.77519,290.20
-71.86725,3.78019,292.58
-71.86725,3.78519,295.24
-71.86725,3.79019,298.15
-71.86725,3.79519,300.98
-71.86725,3.80019,303.51
-71.86725,3.80519,306.27
-71.86725,3.81019,309.17
-71.86725,3.81519,312.16
-71.86725,3.82019,315.17
-71.86725,3.82519,318.14
-71.86725,3.83019,321.03
-71.86725,3.83519,323.79
-71.86725,3.84019,326.40
-71.86725,3.84519,327.43
-71.86725,3.85019,327.75
-71.86725,3.85519,328.10
-71.86725,3.86019,328.47
-71.86725,3.86519,328.86
-71.86725,3.87019,329.26
-71.86725,3.87519,329.66
-71.86725,3.88019,330.08
-71.86725,3.88519,330.50
-71.86725,3.89019,330.92
-71.86725,3.89519,331.34
