LON,LAT,GAP
-73.76106,3.90622,320.44
-73.76106,3.90722,320.24
-73.76106,3.90822,320.05
-73.76106,3.90922,319.86
-73.76106,3.91022,319.68
-73.76106,3.91122,319.50
-73.76106,3.91222,319.33
-73.76106,3.91322,319.16
-73.76106,3.91422,319.01
-73.76106,3.91522,318.86
-73.76106,3.91622,318.71
-73.76106,3.91722,318.58
-73.76106,3.91822,318.45
-73.76106,3.91922,318.33
-73.76106,3.92022,315.25
-73.76106,3.92122,309.79
-73.76106,3.92222,304.33
-73.76106,3.92322,298.99
-73.76106,3.92422,293.90
-73.76106,3.92522,289.14
-73.76106,3.92622,284.76
-73.76106,3.92722,280.81
-73.76106,3.92822,277.28
-73.76106,3.92922,274.16
-73.76106,3.93022,271.42
-73.76106,3.93122,269.04
-73.76106,3.93222,266.97
-73.76106,3.93322,265.20
-73.76106,3.93422,263.68
-73.76106,3.93522,262.40
-73.76106,3.93622,261.32
-73.76106,3.93722,260.42
-73.76106,3.93822,259.70
-73.76106,3.93922,259.12
-73.76106,3.94022,258.68
-73.76106,3.94122,258.36
-73.76106,3.94222,258.15
-73.76106,3.94322,258.04
-73.76106,3.94422,258.03
-73.76106,3.94522,258.11
-73.76106,3.94622,258.26
-73.76106,3.94722,258.49
-73.76106,3.94822,258.79
-73.76106,3.94922,259.16
-73.76106,3.95022,259.59
-73.76106,3.95122,260.07
-73.76106,3.95222,260.61
-73.76106,3.95322,261.20
-73.76106,3.95422,261.84
-73.76106,3.95522,262.53
-73.76106,3.95622,263.26
-73.76106,3.95722,264.03
-73.76106,3.95822,264.84
-73.76106,3.95922,265.69
-73.76106,3.96022,266.57
-73.76106,3.96122,267.49
-73.76106,3.96222,268.43
-73.76106,3.96322,269.41
-73.76106,3.96422,270.41
-73.76106,3.96522,271.44
-73.76106,3.96622,271.95
-73.76106,3.96722,272.22
-73.76106,3.96822,272.51
-73.76106,3.96922,272.80
-73.76106,3.97022,273.11
-73.76106,3.97122,273.43
-73.76106,3.97222,273.75
-73.76106,3.97322,274.09
-73.76106,3.97422,274.43
-73.76106,3.97522,274.78
-73.76106,3.97622,275.14
-73.76106,3.97722,275.50
-73.76106,3.97822,275.87
-73.76106,3.97922,276.25
-73.76106,3.98022,276.64
-73.76106,3.98122,277.03
-73.76106,3.98222,277.42
-73.76106,3.98322,277.82
-73.76106,3.98422,278.22
-73.76106,3.98522,278.63
-73.76106,3.98622,279.05
-73.76106,3.98722,279.46
-73.76106,3.98822,279.88
-73.76106,3.98922,280.30
